Date,Time,Meal_Time,Student_ID,Item,Quantity,Actual_Item_Price,Price,Total_Amount,Payment_Mode,Weather,Rating,Taste,DayOfWeek
18-09-2025,12:17,Lunch,5,Coffee,1,30,30,30,UPI,Cloudy,4.3,Very Good,Thursday
18-09-2025,18:43,Evening Snacks,43,South Indian Thali,1,90,90,90,Cash,Cloudy,3.9,Good,Thursday
18-09-2025,16:36,Evening Snacks,58,Bhel Puri,1,50,50,50,UPI,Rainy,5,Excellent,Thursday
18-09-2025,15:59,Evening Snacks,3,Bhel Puri,1,40,40,40,Card,Sunny,3.8,Good,Thursday
18-09-2025,16:14,Evening Snacks,9,Juice,3,70,70,210,Cash,Rainy,3.8,Good,Thursday
18-09-2025,16:29,Evening Snacks,32,Sandwich,1,15,15,15,Cash,Cloudy,4.7,Excellent,Thursday
18-09-2025,17:16,Evening Snacks,33,Sandwich,1,45,45,45,UPI,Sunny,3.4,Average,Thursday
18-09-2025,15:04,Evening Snacks,64,Pani Puri,3,15,15,45,UPI,Windy,3.3,Average,Thursday
18-09-2025,19:15,Evening Snacks,26,Pani Puri,1,25,25,25,UPI,Sunny,4,Good,Thursday
18-09-2025,16:27,Evening Snacks,78,Bhel Puri,2,50,50,100,UPI,Rainy,4,Good,Thursday
18-09-2025,17:26,Evening Snacks,20,Bhel Puri,1,40,40,40,UPI,Cloudy,3.9,Good,Thursday
18-09-2025,15:06,Evening Snacks,32,Bhel Puri,1,90,90,90,UPI,Sunny,4.4,Very Good,Thursday
18-09-2025,18:22,Evening Snacks,86,Dosa,3,40,40,120,UPI,Cloudy,3.6,Average,Thursday
18-09-2025,16:14,Evening Snacks,2,Pani Puri,2,15,15,30,UPI,Rainy,4,Good,Thursday
18-09-2025,18:07,Evening Snacks,4,Juice,1,30,30,30,UPI,Rainy,3.9,Good,Thursday
18-09-2025,16:05,Evening Snacks,22,Juice,1,50,50,50,UPI,Sunny,3.6,Average,Thursday
18-09-2025,08:07,Breakfast,81,Chapati,1,25,25,25,Cash,Rainy,4,Good,Thursday
18-09-2025,15:12,Evening Snacks,11,Sandwich,3,12,12,36,UPI,Windy,4.3,Very Good,Thursday
18-09-2025,13:29,Lunch,77,Coffee,3,15,15,45,UPI,Windy,4.8,Excellent,Thursday
18-09-2025,19:29,Evening Snacks,11,Ice Cream,1,40,40,40,UPI,Sunny,4.2,Very Good,Thursday
18-09-2025,19:17,Evening Snacks,4,Tea,3,12,12,36,UPI,Cloudy,3,Average,Thursday
18-09-2025,18:42,Evening Snacks,21,Bisibele Bath,1,50,50,50,Card,Cloudy,4,Good,Thursday
18-09-2025,13:52,Lunch,74,Coffee,1,80,80,80,UPI,Sunny,4,Good,Thursday
18-09-2025,18:35,Evening Snacks,23,Tea,3,12,12,36,UPI,Sunny,4.4,Very Good,Thursday
18-09-2025,18:06,Evening Snacks,61,South Indian Thali,1,90,90,90,Cash,Rainy,4.1,Good,Thursday
18-09-2025,09:47,Breakfast,73,Poori,2,50,50,100,UPI,Rainy,4.5,Excellent,Thursday
18-09-2025,12:51,Lunch,21,Veg Biryani,1,45,45,45,UPI,Sunny,4.2,Very Good,Thursday
18-09-2025,19:52,Evening Snacks,86,French Fries,3,50,50,150,UPI,Cloudy,4.6,Excellent,Thursday
18-09-2025,16:04,Evening Snacks,75,Sandwich,2,90,90,180,Cash,Rainy,3.8,Good,Thursday
18-09-2025,19:02,Evening Snacks,46,Upma,3,30,30,90,UPI,Rainy,4.1,Good,Thursday
18-09-2025,18:06,Evening Snacks,15,French Fries,2,50,50,100,UPI,Rainy,4.3,Very Good,Thursday
18-09-2025,13:03,Lunch,63,Ice Cream,1,25,25,25,UPI,Sunny,3.8,Good,Thursday
18-09-2025,19:56,Evening Snacks,46,Bisibele Bath,2,50,50,100,UPI,Rainy,3.7,Good,Thursday
18-09-2025,18:57,Evening Snacks,78,Dosa,1,40,40,40,UPI,Cloudy,3.7,Good,Thursday
18-09-2025,18:12,Evening Snacks,93,Bisibele Bath,1,50,50,50,UPI,Cloudy,3.7,Good,Thursday
18-09-2025,18:49,Evening Snacks,40,Upma,3,30,30,90,UPI,Rainy,4.2,Very Good,Thursday
18-09-2025,08:01,Breakfast,50,Idly,1,15,15,15,UPI,Rainy,3.3,Average,Thursday
18-09-2025,13:59,Lunch,81,Idly,1,15,15,15,UPI,Sunny,3.4,Average,Thursday
18-09-2025,13:09,Lunch,100,Ice Cream,1,25,25,25,UPI,Sunny,4.7,Excellent,Thursday
18-09-2025,12:51,Lunch,79,South Indian Thali,1,30,30,30,UPI,Sunny,3.7,Good,Thursday
18-09-2025,17:35,Evening Snacks,97,Poori,1,45,45,45,UPI,Cloudy,4.1,Good,Thursday
18-09-2025,16:13,Evening Snacks,9,Tea,3,90,90,270,UPI,Rainy,3.4,Average,Thursday
18-09-2025,12:27,Lunch,46,Coffee,1,40,40,40,Cash,Windy,4,Good,Thursday
18-09-2025,19:33,Evening Snacks,92,Coffee,1,15,15,15,UPI,Rainy,3.7,Good,Thursday
18-09-2025,08:27,Breakfast,44,Dosa,1,30,30,30,UPI,Sunny,3.4,Average,Thursday
18-09-2025,17:11,Evening Snacks,13,Bisibele Bath,3,50,50,150,UPI,Cloudy,4.5,Excellent,Thursday
18-09-2025,13:46,Lunch,47,Tea,1,25,25,25,UPI,Cloudy,4.5,Excellent,Thursday
18-09-2025,19:06,Evening Snacks,13,Upma,3,30,30,90,UPI,Rainy,4,Good,Thursday
18-09-2025,12:04,Lunch,36,Tea,1,30,30,30,UPI,Windy,4.4,Very Good,Thursday
18-09-2025,18:46,Evening Snacks,97,French Fries,2,50,50,100,Cash,Cloudy,4.8,Excellent,Thursday
18-09-2025,16:56,Evening Snacks,90,Tea,1,45,45,45,UPI,Rainy,4.3,Very Good,Thursday
18-09-2025,16:13,Evening Snacks,52,Juice,1,70,70,70,UPI,Rainy,4.2,Very Good,Thursday
18-09-2025,17:37,Evening Snacks,35,Upma,2,30,30,60,UPI,Rainy,4.1,Good,Thursday
18-09-2025,15:13,Evening Snacks,80,Juice,1,30,30,30,UPI,Windy,4.3,Very Good,Thursday
18-09-2025,19:40,Evening Snacks,55,Tea,3,12,12,36,UPI,Cloudy,3.9,Good,Thursday
18-09-2025,16:19,Evening Snacks,51,Tea,3,30,30,90,Cash,Rainy,3.9,Good,Thursday
18-09-2025,15:56,Evening Snacks,73,Juice,1,12,12,12,UPI,Sunny,4.2,Very Good,Thursday
18-09-2025,17:23,Evening Snacks,41,Bisibele Bath,1,50,50,50,Cash,Sunny,3.8,Good,Thursday
18-09-2025,08:15,Breakfast,87,Chapati,2,40,40,80,UPI,Windy,3.9,Good,Thursday
18-09-2025,09:27,Breakfast,90,Poori,1,15,15,15,UPI,Sunny,4,Good,Thursday
18-09-2025,17:11,Evening Snacks,11,Dosa,2,40,40,80,UPI,Sunny,4.5,Excellent,Thursday
18-09-2025,17:15,Evening Snacks,97,French Fries,3,50,50,150,Card,Rainy,3.5,Average,Thursday
18-09-2025,15:50,Evening Snacks,53,Tea,1,90,90,90,Cash,Sunny,4.3,Very Good,Thursday
18-09-2025,15:12,Evening Snacks,48,Sandwich,1,15,15,15,UPI,Sunny,4.3,Very Good,Thursday
18-09-2025,09:02,Breakfast,84,Dosa,2,25,25,50,Cash,Cloudy,4.3,Very Good,Thursday
18-09-2025,16:43,Evening Snacks,33,Coffee,3,50,50,150,UPI,Rainy,3.7,Good,Thursday
18-09-2025,09:57,Breakfast,95,Poori,1,15,15,15,UPI,Cloudy,3.3,Average,Thursday
18-09-2025,15:55,Evening Snacks,56,Juice,1,90,90,90,UPI,Sunny,4.2,Very Good,Thursday
18-09-2025,13:44,Lunch,55,South Indian Thali,1,12,12,12,UPI,Windy,4.1,Good,Thursday
18-09-2025,15:56,Evening Snacks,74,Pani Puri,1,80,80,80,UPI,Sunny,4.4,Very Good,Thursday
18-09-2025,18:18,Evening Snacks,65,Coffee,1,15,15,15,UPI,Sunny,3.7,Good,Thursday
19-09-2025,08:16,Breakfast,34,Chapati,1,30,30,30,UPI,Cloudy,4.3,Very Good,Friday
19-09-2025,17:33,Evening Snacks,90,Sandwich,1,45,45,45,UPI,Rainy,4.4,Very Good,Friday
19-09-2025,08:50,Breakfast,30,Poori,1,15,15,15,UPI,Rainy,4,Good,Friday
19-09-2025,09:59,Breakfast,16,Chapati,1,40,40,40,UPI,Cloudy,4.2,Very Good,Friday
19-09-2025,12:23,Lunch,62,Tea,2,50,50,100,Cash,Windy,4.2,Very Good,Friday
19-09-2025,15:39,Evening Snacks,79,Juice,2,40,40,80,UPI,Sunny,3.7,Good,Friday
19-09-2025,12:13,Lunch,12,Ice Cream,3,40,40,120,UPI,Sunny,4.2,Very Good,Friday
19-09-2025,19:08,Evening Snacks,82,Veg Biryani,3,80,80,240,UPI,Cloudy,4.6,Excellent,Friday
19-09-2025,17:01,Evening Snacks,67,Dosa,3,40,40,120,UPI,Rainy,4,Good,Friday
19-09-2025,16:03,Evening Snacks,23,Bhel Puri,1,30,30,30,UPI,Rainy,3.4,Average,Friday
19-09-2025,17:00,Evening Snacks,35,Sandwich,1,90,90,90,UPI,Sunny,3.7,Good,Friday
19-09-2025,13:31,Lunch,82,Sandwich,2,50,50,100,UPI,Sunny,3.3,Average,Friday
19-09-2025,09:33,Breakfast,27,Dosa,1,40,40,40,UPI,Sunny,4.5,Excellent,Friday
19-09-2025,13:34,Lunch,30,Dosa,1,30,30,30,UPI,Windy,4.3,Very Good,Friday
19-09-2025,13:15,Lunch,7,Veg Biryani,3,45,45,135,UPI,Cloudy,3.8,Good,Friday
19-09-2025,16:44,Evening Snacks,66,Coffee,1,50,50,50,UPI,Rainy,3.4,Average,Friday
19-09-2025,12:15,Lunch,65,Chapati,1,70,70,70,UPI,Cloudy,3.7,Good,Friday
19-09-2025,18:32,Evening Snacks,33,Idly,2,25,25,50,UPI,Cloudy,3.7,Good,Friday
19-09-2025,15:36,Evening Snacks,26,Sandwich,1,90,90,90,UPI,Cloudy,4,Good,Friday
19-09-2025,14:00,Lunch,37,Coffee,2,40,40,80,Card,Sunny,4,Good,Friday
19-09-2025,16:37,Evening Snacks,94,Juice,1,30,30,30,UPI,Sunny,4.5,Excellent,Friday
19-09-2025,16:55,Evening Snacks,86,Tea,1,45,45,45,UPI,Cloudy,3.7,Good,Friday
19-09-2025,16:26,Evening Snacks,25,Sandwich,1,90,90,90,UPI,Rainy,3.4,Average,Friday
19-09-2025,16:27,Evening Snacks,46,Sandwich,2,50,50,100,Cash,Rainy,3.5,Average,Friday
19-09-2025,09:09,Breakfast,78,Tea,1,50,50,50,UPI,Cloudy,4,Good,Friday
19-09-2025,17:10,Evening Snacks,5,Bisibele Bath,1,50,50,50,UPI,Cloudy,3.7,Good,Friday
19-09-2025,16:41,Evening Snacks,65,Bhel Puri,3,50,50,150,UPI,Rainy,3.9,Good,Friday
19-09-2025,13:54,Lunch,40,Chapati,1,50,50,50,UPI,Sunny,3.8,Good,Friday
19-09-2025,09:57,Breakfast,57,Poori,2,35,35,70,UPI,Sunny,4.4,Very Good,Friday
19-09-2025,16:05,Evening Snacks,23,Tea,1,50,50,50,UPI,Rainy,3.8,Good,Friday
19-09-2025,13:57,Lunch,34,North Indian Thali,1,12,12,12,UPI,Cloudy,3.8,Good,Friday
19-09-2025,09:08,Breakfast,89,Chapati,1,50,50,50,UPI,Cloudy,4.3,Very Good,Friday
19-09-2025,16:19,Evening Snacks,14,French Fries,3,90,90,270,UPI,Rainy,3.8,Good,Friday
19-09-2025,16:23,Evening Snacks,16,Juice,3,30,30,90,UPI,Sunny,4.2,Very Good,Friday
19-09-2025,16:04,Evening Snacks,80,Tea,2,30,30,60,UPI,Cloudy,4.1,Good,Friday
19-09-2025,16:15,Evening Snacks,8,Bhel Puri,3,40,40,120,UPI,Rainy,4.1,Good,Friday
19-09-2025,18:20,Evening Snacks,62,Sandwich,1,15,15,15,UPI,Sunny,3.5,Average,Friday
19-09-2025,12:57,Lunch,30,Coffee,2,40,40,80,UPI,Cloudy,4.5,Excellent,Friday
19-09-2025,19:33,Evening Snacks,35,Bhel Puri,1,30,30,30,UPI,Cloudy,4.9,Excellent,Friday
19-09-2025,19:22,Evening Snacks,67,Samosa,1,15,15,15,UPI,Rainy,4,Good,Friday
19-09-2025,13:41,Lunch,83,Chapati,1,40,40,40,Cash,Sunny,3.6,Average,Friday
19-09-2025,15:03,Evening Snacks,73,Ice Cream,1,40,40,40,UPI,Sunny,4,Good,Friday
19-09-2025,19:12,Evening Snacks,28,Bhel Puri,3,30,30,90,UPI,Rainy,4.4,Very Good,Friday
19-09-2025,12:05,Lunch,30,Bisibele Bath,1,40,40,40,UPI,Windy,3.8,Good,Friday
19-09-2025,17:04,Evening Snacks,60,Bhel Puri,2,30,30,60,UPI,Rainy,3.9,Good,Friday
19-09-2025,12:05,Lunch,86,Dosa,3,35,35,105,UPI,Sunny,4.1,Good,Friday
19-09-2025,19:53,Evening Snacks,2,Ice Cream,2,30,30,60,UPI,Sunny,4.5,Excellent,Friday
19-09-2025,08:37,Breakfast,37,Chapati,1,50,50,50,UPI,Cloudy,4.3,Very Good,Friday
19-09-2025,18:00,Evening Snacks,83,Tea,1,12,12,12,UPI,Cloudy,4.3,Very Good,Friday
19-09-2025,16:36,Evening Snacks,54,Bhel Puri,1,45,45,45,Card,Rainy,3.8,Good,Friday
19-09-2025,19:20,Evening Snacks,53,Upma,1,30,30,30,UPI,Rainy,4.2,Very Good,Friday
19-09-2025,13:26,Lunch,26,Coffee,1,40,40,40,Cash,Windy,3.7,Good,Friday
19-09-2025,17:04,Evening Snacks,24,French Fries,2,50,50,100,UPI,Sunny,4.3,Very Good,Friday
19-09-2025,13:44,Lunch,49,Veg Biryani,3,12,12,36,UPI,Sunny,4.5,Excellent,Friday
19-09-2025,18:24,Evening Snacks,56,Bhel Puri,1,40,40,40,UPI,Rainy,4.2,Very Good,Friday
19-09-2025,19:51,Evening Snacks,10,South Indian Thali,1,90,90,90,UPI,Cloudy,3.9,Good,Friday
19-09-2025,18:40,Evening Snacks,91,Bisibele Bath,1,50,50,50,UPI,Sunny,3.9,Good,Friday
19-09-2025,17:57,Evening Snacks,70,Idly,2,25,25,50,UPI,Cloudy,4.7,Excellent,Friday
19-09-2025,09:18,Breakfast,61,Idly,2,30,30,60,UPI,Windy,3.9,Good,Friday
19-09-2025,15:01,Evening Snacks,56,Juice,1,45,45,45,UPI,Sunny,4.4,Very Good,Friday
20-09-2025,15:37,Evening Snacks,93,French Fries,3,40,40,120,UPI,Sunny,4.1,Good,Saturday
20-09-2025,15:51,Evening Snacks,2,Coffee,2,45,45,90,UPI,Sunny,3.9,Good,Saturday
20-09-2025,12:55,Lunch,16,Juice,3,70,70,210,UPI,Sunny,3.5,Average,Saturday
20-09-2025,16:27,Evening Snacks,47,Tea,1,45,45,45,UPI,Sunny,4.1,Good,Saturday
20-09-2025,13:15,Lunch,10,Bisibele Bath,2,40,40,80,UPI,Sunny,4,Good,Saturday
20-09-2025,15:48,Evening Snacks,17,Juice,3,30,30,90,UPI,Sunny,4.7,Excellent,Saturday
20-09-2025,17:33,Evening Snacks,59,Juice,1,30,30,30,Cash,Cloudy,3.7,Good,Saturday
20-09-2025,16:11,Evening Snacks,11,Coffee,1,50,50,50,UPI,Rainy,4.9,Excellent,Saturday
20-09-2025,19:26,Evening Snacks,60,Tea,1,12,12,12,UPI,Sunny,4.2,Very Good,Saturday
20-09-2025,12:40,Lunch,38,Fried Rice,2,90,90,180,Cash,Sunny,4.2,Very Good,Saturday
20-09-2025,09:35,Breakfast,78,Bisibele Bath,2,90,90,180,UPI,Rainy,3.8,Good,Saturday
20-09-2025,17:24,Evening Snacks,92,Upma,3,30,30,90,UPI,Rainy,4.1,Good,Saturday
20-09-2025,12:17,Lunch,19,Coffee,1,30,30,30,UPI,Sunny,4.2,Very Good,Saturday
20-09-2025,18:25,Evening Snacks,93,South Indian Thali,1,90,90,90,Cash,Rainy,4.4,Very Good,Saturday
20-09-2025,13:57,Lunch,45,Juice,3,40,40,120,Cash,Sunny,3.6,Average,Saturday
20-09-2025,13:02,Lunch,56,Tea,1,50,50,50,Card,Windy,4.6,Excellent,Saturday
20-09-2025,15:00,Evening Snacks,47,Sandwich,1,15,15,15,UPI,Windy,4.1,Good,Saturday
20-09-2025,19:27,Evening Snacks,9,Tea,1,12,12,12,Cash,Rainy,4.2,Very Good,Saturday
20-09-2025,13:58,Lunch,36,Chapati,2,40,40,80,UPI,Cloudy,3.9,Good,Saturday
20-09-2025,15:27,Evening Snacks,23,Coffee,2,40,40,80,UPI,Windy,3.6,Average,Saturday
20-09-2025,13:11,Lunch,1,Veg Biryani,1,50,50,50,UPI,Sunny,4,Good,Saturday
20-09-2025,09:06,Breakfast,92,Upma,1,40,40,40,UPI,Rainy,4.1,Good,Saturday
20-09-2025,12:17,Lunch,99,Veg Biryani,3,25,25,75,UPI,Sunny,3.4,Average,Saturday
20-09-2025,08:08,Breakfast,83,Upma,2,45,45,90,Cash,Cloudy,4.3,Very Good,Saturday
20-09-2025,17:15,Evening Snacks,1,Dosa,1,40,40,40,UPI,Rainy,4.4,Very Good,Saturday
20-09-2025,12:59,Lunch,41,Tea,1,40,40,40,UPI,Windy,3.7,Good,Saturday
20-09-2025,13:35,Lunch,57,Juice,1,45,45,45,UPI,Sunny,3.6,Average,Saturday
20-09-2025,17:34,Evening Snacks,10,Idly,2,25,25,50,UPI,Rainy,3.9,Good,Saturday
20-09-2025,16:27,Evening Snacks,33,Juice,2,25,25,50,Cash,Rainy,4,Good,Saturday
20-09-2025,19:47,Evening Snacks,40,Juice,3,30,30,90,UPI,Rainy,3.9,Good,Saturday
22-09-2025,19:58,Evening Snacks,73,Upma,1,30,30,30,UPI,Cloudy,4,Good,Monday
22-09-2025,16:15,Evening Snacks,45,Pani Puri,2,30,30,60,UPI,Rainy,4.1,Good,Monday
22-09-2025,15:35,Evening Snacks,94,Ice Cream,2,45,45,90,UPI,Sunny,3.5,Average,Monday
22-09-2025,19:11,Evening Snacks,40,Coffee,1,15,15,15,UPI,Rainy,3.5,Average,Monday
22-09-2025,09:55,Breakfast,6,Poori,1,25,25,25,UPI,Sunny,2.9,Average,Monday
22-09-2025,13:11,Lunch,88,North Indian Thali,1,15,15,15,UPI,Cloudy,4.4,Very Good,Monday
22-09-2025,09:54,Breakfast,57,Bisibele Bath,1,30,30,30,UPI,Sunny,4,Good,Monday
22-09-2025,16:52,Evening Snacks,54,Bhel Puri,1,50,50,50,UPI,Rainy,4.4,Very Good,Monday
22-09-2025,09:50,Breakfast,5,Dosa,2,15,15,30,Card,Sunny,3.5,Average,Monday
22-09-2025,12:24,Lunch,39,Coffee,1,70,70,70,UPI,Sunny,4,Good,Monday
22-09-2025,16:10,Evening Snacks,30,French Fries,1,15,15,15,UPI,Cloudy,4.1,Good,Monday
22-09-2025,19:41,Evening Snacks,70,South Indian Thali,1,90,90,90,UPI,Cloudy,3.8,Good,Monday
22-09-2025,12:06,Lunch,91,Veg Biryani,1,50,50,50,UPI,Sunny,3.4,Average,Monday
22-09-2025,12:57,Lunch,47,Veg Biryani,1,50,50,50,UPI,Sunny,4.7,Excellent,Monday
22-09-2025,13:12,Lunch,77,Bisibele Bath,1,30,30,30,UPI,Sunny,4.6,Excellent,Monday
22-09-2025,15:42,Evening Snacks,64,Pani Puri,1,50,50,50,Cash,Windy,3.8,Good,Monday
22-09-2025,17:07,Evening Snacks,11,Bhel Puri,1,40,40,40,UPI,Rainy,4.2,Very Good,Monday
22-09-2025,16:04,Evening Snacks,19,Coffee,1,25,25,25,UPI,Cloudy,3.8,Good,Monday
22-09-2025,20:00,Evening Snacks,88,Juice,3,30,30,90,Cash,Sunny,3.6,Average,Monday
22-09-2025,13:21,Lunch,48,Coffee,3,90,90,270,UPI,Sunny,4.7,Excellent,Monday
22-09-2025,13:57,Lunch,88,Juice,1,30,30,30,UPI,Sunny,3.3,Average,Monday
22-09-2025,17:21,Evening Snacks,73,Dosa,1,40,40,40,UPI,Rainy,3.9,Good,Monday
22-09-2025,17:15,Evening Snacks,98,Dosa,2,40,40,80,Cash,Rainy,4,Good,Monday
22-09-2025,17:20,Evening Snacks,93,Dosa,1,40,40,40,UPI,Sunny,4.7,Excellent,Monday
22-09-2025,18:28,Evening Snacks,44,South Indian Thali,3,90,90,270,UPI,Cloudy,4.4,Very Good,Monday
22-09-2025,12:05,Lunch,91,Idly,2,90,90,180,UPI,Windy,3.3,Average,Monday
22-09-2025,18:58,Evening Snacks,87,Tea,3,12,12,36,UPI,Rainy,4,Good,Monday
22-09-2025,16:56,Evening Snacks,7,Bhel Puri,1,25,25,25,UPI,Rainy,4,Good,Monday
22-09-2025,18:13,Evening Snacks,27,Coffee,1,15,15,15,Cash,Rainy,3.9,Good,Monday
22-09-2025,17:30,Evening Snacks,5,Upma,1,30,30,30,UPI,Rainy,4.2,Very Good,Monday
22-09-2025,13:04,Lunch,9,Fried Rice,1,30,30,30,UPI,Sunny,3.4,Average,Monday
22-09-2025,16:20,Evening Snacks,79,Juice,1,12,12,12,UPI,Rainy,3.8,Good,Monday
22-09-2025,19:19,Evening Snacks,48,Bisibele Bath,1,50,50,50,Cash,Sunny,4.2,Very Good,Monday
22-09-2025,15:18,Evening Snacks,5,Pani Puri,1,50,50,50,UPI,Sunny,4.3,Very Good,Monday
22-09-2025,13:02,Lunch,83,South Indian Thali,1,12,12,12,UPI,Sunny,4.1,Good,Monday
22-09-2025,12:54,Lunch,70,Idly,1,70,70,70,UPI,Windy,3.9,Good,Monday
22-09-2025,19:02,Evening Snacks,62,Idly,1,25,25,25,UPI,Cloudy,4,Good,Monday
22-09-2025,13:27,Lunch,85,South Indian Thali,1,30,30,30,UPI,Sunny,4.3,Very Good,Monday
22-09-2025,15:36,Evening Snacks,29,Ice Cream,2,15,15,30,UPI,Sunny,4,Good,Monday
22-09-2025,09:02,Breakfast,43,Idly,1,50,50,50,UPI,Sunny,3.6,Average,Monday
22-09-2025,08:20,Breakfast,64,Dosa,1,50,50,50,UPI,Rainy,3.5,Average,Monday
22-09-2025,18:20,Evening Snacks,24,Dosa,2,40,40,80,UPI,Cloudy,3.4,Average,Monday
22-09-2025,09:08,Breakfast,81,Bisibele Bath,1,40,40,40,UPI,Sunny,4.6,Excellent,Monday
22-09-2025,16:13,Evening Snacks,40,Tea,1,30,30,30,UPI,Rainy,4.3,Very Good,Monday
22-09-2025,17:17,Evening Snacks,74,Sandwich,1,45,45,45,UPI,Rainy,4,Good,Monday
22-09-2025,16:54,Evening Snacks,46,Sandwich,1,50,50,50,UPI,Cloudy,3.8,Good,Monday
22-09-2025,09:37,Breakfast,66,Idly,2,70,70,140,UPI,Rainy,3.8,Good,Monday
22-09-2025,12:19,Lunch,57,South Indian Thali,2,25,25,50,UPI,Sunny,4.4,Very Good,Monday
22-09-2025,19:37,Evening Snacks,59,Upma,1,30,30,30,UPI,Rainy,4.8,Excellent,Monday
22-09-2025,19:24,Evening Snacks,24,Juice,1,50,50,50,UPI,Sunny,3.8,Good,Monday
22-09-2025,13:34,Lunch,22,Chapati,1,45,45,45,UPI,Sunny,4.5,Excellent,Monday
22-09-2025,09:47,Breakfast,2,Idly,1,90,90,90,Cash,Cloudy,4,Good,Monday
22-09-2025,12:47,Lunch,33,Dosa,1,80,80,80,UPI,Sunny,3.9,Good,Monday
22-09-2025,17:06,Evening Snacks,15,Idly,2,25,25,50,UPI,Rainy,4.6,Excellent,Monday
22-09-2025,17:41,Evening Snacks,1,Bhel Puri,3,30,30,90,UPI,Rainy,4,Good,Monday
22-09-2025,13:29,Lunch,93,North Indian Thali,3,40,40,120,Cash,Sunny,4.1,Good,Monday
22-09-2025,12:45,Lunch,74,Dosa,3,45,45,135,UPI,Sunny,4.1,Good,Monday
22-09-2025,19:55,Evening Snacks,14,Samosa,2,15,15,30,Card,Sunny,3.3,Average,Monday
22-09-2025,12:55,Lunch,71,Chapati,1,80,80,80,UPI,Sunny,4.1,Good,Monday
22-09-2025,09:15,Breakfast,89,Chapati,2,15,15,30,UPI,Rainy,3.8,Good,Monday
22-09-2025,13:28,Lunch,6,Juice,1,50,50,50,Cash,Sunny,3.4,Average,Monday
22-09-2025,09:38,Breakfast,69,Idly,2,40,40,80,Card,Rainy,3.8,Good,Monday
22-09-2025,19:34,Evening Snacks,78,Idly,2,25,25,50,UPI,Rainy,3.8,Good,Monday
22-09-2025,16:14,Evening Snacks,36,Ice Cream,3,40,40,120,UPI,Sunny,4.4,Very Good,Monday
22-09-2025,18:19,Evening Snacks,18,Pani Puri,3,25,25,75,UPI,Rainy,3.6,Average,Monday
22-09-2025,19:02,Evening Snacks,71,Idly,1,25,25,25,UPI,Rainy,3.7,Good,Monday
22-09-2025,16:08,Evening Snacks,18,French Fries,1,25,25,25,Cash,Rainy,4.1,Good,Monday
22-09-2025,17:15,Evening Snacks,63,Idly,1,25,25,25,UPI,Cloudy,3.5,Average,Monday
22-09-2025,16:33,Evening Snacks,96,Sandwich,3,12,12,36,UPI,Rainy,3.7,Good,Monday
22-09-2025,08:46,Breakfast,90,Poori,1,15,15,15,UPI,Windy,3.3,Average,Monday
22-09-2025,19:40,Evening Snacks,7,Dosa,1,40,40,40,UPI,Rainy,4.4,Very Good,Monday
22-09-2025,19:58,Evening Snacks,17,Upma,1,30,30,30,Cash,Rainy,3.9,Good,Monday
22-09-2025,12:45,Lunch,32,Fried Rice,1,12,12,12,UPI,Windy,4,Good,Monday
22-09-2025,17:10,Evening Snacks,43,Chapati,2,35,35,70,UPI,Rainy,4.4,Very Good,Monday
22-09-2025,12:50,Lunch,45,Tea,1,25,25,25,Cash,Sunny,3.7,Good,Monday
22-09-2025,17:59,Evening Snacks,51,Ice Cream,2,90,90,180,UPI,Sunny,3.9,Good,Monday
22-09-2025,09:08,Breakfast,88,Poori,1,40,40,40,UPI,Cloudy,3.6,Average,Monday
22-09-2025,16:16,Evening Snacks,61,Sandwich,1,90,90,90,UPI,Rainy,3.6,Average,Monday
22-09-2025,13:17,Lunch,75,Juice,3,30,30,90,Card,Sunny,3.6,Average,Monday
22-09-2025,17:55,Evening Snacks,34,Tea,1,12,12,12,UPI,Rainy,3.8,Good,Monday
23-09-2025,19:18,Evening Snacks,51,Idly,2,25,25,50,UPI,Cloudy,3.8,Good,Tuesday
23-09-2025,12:10,Lunch,54,Idly,1,30,30,30,UPI,Windy,4.1,Good,Tuesday
23-09-2025,08:07,Breakfast,54,Idly,1,90,90,90,UPI,Rainy,3.6,Average,Tuesday
23-09-2025,16:36,Evening Snacks,20,Sandwich,2,50,50,100,UPI,Rainy,4.1,Good,Tuesday
23-09-2025,16:42,Evening Snacks,39,Tea,1,50,50,50,UPI,Cloudy,4.2,Very Good,Tuesday
23-09-2025,13:37,Lunch,57,Dosa,1,30,30,30,UPI,Windy,3.8,Good,Tuesday
23-09-2025,12:25,Lunch,92,Tea,1,50,50,50,UPI,Cloudy,3.7,Good,Tuesday
23-09-2025,15:44,Evening Snacks,49,Juice,3,50,50,150,UPI,Sunny,4,Good,Tuesday
23-09-2025,15:16,Evening Snacks,56,Bhel Puri,1,40,40,40,UPI,Windy,3.9,Good,Tuesday
23-09-2025,08:18,Breakfast,86,Upma,2,30,30,60,UPI,Sunny,4.1,Good,Tuesday
23-09-2025,18:27,Evening Snacks,13,Upma,1,30,30,30,Cash,Sunny,4.6,Excellent,Tuesday
23-09-2025,16:05,Evening Snacks,77,Tea,2,80,80,160,Cash,Rainy,4,Good,Tuesday
23-09-2025,16:34,Evening Snacks,93,Coffee,1,40,40,40,UPI,Cloudy,3.7,Good,Tuesday
23-09-2025,17:21,Evening Snacks,72,Upma,1,30,30,30,UPI,Cloudy,3.6,Average,Tuesday
