"transaction_id","date","customer_type","weather","item_name","category","unit_cost","price","day_of_week","quantity","total_amount"
5983,2024-01-11,"Student","Rainy","Tea","Beverages",8,20,"Thursday",3,60
6045,2024-01-11,"Student","Sunny","Pasta","Main Course",90,150,"Thursday",1,150
6092,2024-01-11,"Student","Rainy","Pasta","Main Course",90,150,"Thursday",1,150
6280,2024-01-11,"Student","Sunny","Pasta","Main Course",90,150,"Thursday",1,150
6822,2024-01-11,"Student","Cloudy","Coffee","Beverages",15,40,"Thursday",1,40
7337,2024-01-11,"Student","Sunny","Coffee","Beverages",15,40,"Thursday",3,120
7473,2024-01-11,"Student","Sunny","Tea","Beverages",8,20,"Thursday",2,40
8107,2024-01-11,"Staff","Sunny","Fruit Bowl","Healthy",25,50,"Thursday",1,50
8637,2024-01-11,"Student","Sunny","Sandwich","Snacks",30,60,"Thursday",4,240
8740,2024-01-11,"Student","Sunny","Coffee","Beverages",15,40,"Thursday",2,80
8762,2024-01-11,"Student","Cloudy","Veg Thali","Main Course",50,80,"Thursday",1,80
8886,2024-01-11,"Staff","Sunny","Coffee","Beverages",15,40,"Thursday",3,120
8947,2024-01-11,"Student","Sunny","Sandwich","Snacks",30,60,"Thursday",3,180
9227,2024-01-11,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Thursday",1,120
9287,2024-01-11,"Staff","Sunny","Veg Thali","Main Course",50,80,"Thursday",1,80
346,2024-01-12,"Student","Sunny","Sandwich","Snacks",30,60,"Friday",4,240
1073,2024-01-12,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Friday",1,50
1094,2024-01-12,"Student","Sunny","Coffee","Beverages",15,40,"Friday",1,40
1229,2024-01-12,"Student","Sunny","Sandwich","Snacks",30,60,"Friday",2,120
1573,2024-01-12,"Student","Rainy","Sandwich","Snacks",30,60,"Friday",4,240
1634,2024-01-12,"Student","Rainy","Fruit Bowl","Healthy",25,50,"Friday",1,50
1758,2024-01-12,"Student","Cloudy","Tea","Beverages",8,20,"Friday",2,40
1972,2024-01-12,"Student","Rainy","Tea","Beverages",8,20,"Friday",1,20
2417,2024-01-12,"Student","Sunny","Pasta","Main Course",90,150,"Friday",1,150
2628,2024-01-12,"Student","Rainy","Fruit Bowl","Healthy",25,50,"Friday",1,50
2775,2024-01-12,"Student","Sunny","Tea","Beverages",8,20,"Friday",1,20
2951,2024-01-12,"Staff","Cloudy","Sandwich","Snacks",30,60,"Friday",1,60
3293,2024-01-12,"Student","Cloudy","Fruit Bowl","Healthy",25,50,"Friday",1,50
4383,2024-01-12,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Friday",1,120
5886,2024-01-12,"Student","Sunny","Coffee","Beverages",15,40,"Friday",3,120
6545,2024-01-12,"Staff","Sunny","Fruit Bowl","Healthy",25,50,"Friday",1,50
7176,2024-01-12,"Student","Sunny","Coffee","Beverages",15,40,"Friday",2,80
7205,2024-01-12,"Student","Rainy","Tea","Beverages",8,20,"Friday",1,20
8045,2024-01-12,"Student","Sunny","Sandwich","Snacks",30,60,"Friday",4,240
8342,2024-01-12,"Student","Rainy","Fruit Bowl","Healthy",25,50,"Friday",1,50
8408,2024-01-12,"Student","Sunny","Veg Thali","Main Course",50,80,"Friday",1,80
9634,2024-01-12,"Student","Rainy","Pasta","Main Course",90,150,"Friday",1,150
72,2024-01-13,"Student","Sunny","Pasta","Main Course",90,150,"Saturday",1,150
707,2024-01-13,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Saturday",1,50
1682,2024-01-13,"Student","Rainy","Tea","Beverages",8,20,"Saturday",3,60
1927,2024-01-13,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Saturday",1,50
2191,2024-01-13,"Visitor","Rainy","Coffee","Beverages",15,40,"Saturday",1,40
2292,2024-01-13,"Student","Sunny","Veg Thali","Main Course",50,80,"Saturday",1,80
2549,2024-01-13,"Student","Rainy","Fruit Bowl","Healthy",25,50,"Saturday",1,50
2599,2024-01-13,"Student","Cloudy","Veg Thali","Main Course",50,80,"Saturday",1,80
3311,2024-01-13,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Saturday",1,120
4338,2024-01-13,"Student","Cloudy","Sandwich","Snacks",30,60,"Saturday",4,240
4648,2024-01-13,"Student","Sunny","Pasta","Main Course",90,150,"Saturday",1,150
4681,2024-01-13,"Staff","Rainy","Veg Thali","Main Course",50,80,"Saturday",1,80
4719,2024-01-13,"Student","Sunny","Veg Thali","Main Course",50,80,"Saturday",1,80
4945,2024-01-13,"Student","Cloudy","Coffee","Beverages",15,40,"Saturday",1,40
6156,2024-01-13,"Student","Cloudy","Veg Thali","Main Course",50,80,"Saturday",1,80
6558,2024-01-13,"Student","Sunny","Coffee","Beverages",15,40,"Saturday",2,80
6828,2024-01-13,"Student","Sunny","Pasta","Main Course",90,150,"Saturday",1,150
6936,2024-01-13,"Staff","Sunny","Pasta","Main Course",90,150,"Saturday",1,150
6957,2024-01-13,"Student","Rainy","Fruit Bowl","Healthy",25,50,"Saturday",1,50
7388,2024-01-13,"Visitor","Sunny","Fruit Bowl","Healthy",25,50,"Saturday",1,50
7534,2024-01-13,"Student","Sunny","Sandwich","Snacks",30,60,"Saturday",4,240
7593,2024-01-13,"Student","Cloudy","Coffee","Beverages",15,40,"Saturday",3,120
7871,2024-01-13,"Visitor","Sunny","Coffee","Beverages",15,40,"Saturday",2,80
8066,2024-01-13,"Student","Sunny","Veg Thali","Main Course",50,80,"Saturday",1,80
8167,2024-01-13,"Visitor","Rainy","Coffee","Beverages",15,40,"Saturday",1,40
8369,2024-01-13,"Student","Sunny","Veg Thali","Main Course",50,80,"Saturday",1,80
8633,2024-01-13,"Student","Sunny","Tea","Beverages",8,20,"Saturday",3,60
9043,2024-01-13,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Saturday",1,50
9051,2024-01-13,"Student","Cloudy","Pasta","Main Course",90,150,"Saturday",1,150
9392,2024-01-13,"Student","Sunny","Sandwich","Snacks",30,60,"Saturday",3,180
9503,2024-01-13,"Visitor","Rainy","Pasta","Main Course",90,150,"Saturday",1,150
2,2024-01-14,"Student","Sunny","Pasta","Main Course",90,150,"Sunday",1,150
9,2024-01-14,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Sunday",1,120
1296,2024-01-14,"Student","Sunny","Tea","Beverages",8,20,"Sunday",1,20
1445,2024-01-14,"Student","Cloudy","Fruit Bowl","Healthy",25,50,"Sunday",1,50
2111,2024-01-14,"Student","Sunny","Tea","Beverages",8,20,"Sunday",2,40
3731,2024-01-14,"Staff","Rainy","Coffee","Beverages",15,40,"Sunday",1,40
3735,2024-01-14,"Staff","Sunny","Pasta","Main Course",90,150,"Sunday",1,150
3762,2024-01-14,"Staff","Sunny","Fruit Bowl","Healthy",25,50,"Sunday",1,50
3978,2024-01-14,"Student","Sunny","Sandwich","Snacks",30,60,"Sunday",2,120
4218,2024-01-14,"Student","Sunny","Coffee","Beverages",15,40,"Sunday",3,120
4252,2024-01-14,"Student","Sunny","Veg Thali","Main Course",50,80,"Sunday",1,80
4883,2024-01-14,"Student","Rainy","Chicken Biryani","Main Course",70,120,"Sunday",1,120
5463,2024-01-14,"Staff","Rainy","Sandwich","Snacks",30,60,"Sunday",1,60
5725,2024-01-14,"Student","Sunny","Veg Thali","Main Course",50,80,"Sunday",1,80
5795,2024-01-14,"Student","Sunny","Tea","Beverages",8,20,"Sunday",1,20
6337,2024-01-14,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Sunday",1,50
6890,2024-01-14,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Sunday",1,50
6986,2024-01-14,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Sunday",1,120
7399,2024-01-14,"Staff","Cloudy","Veg Thali","Main Course",50,80,"Sunday",1,80
7927,2024-01-14,"Student","Sunny","Pasta","Main Course",90,150,"Sunday",1,150
9022,2024-01-14,"Student","Sunny","Coffee","Beverages",15,40,"Sunday",1,40
9352,2024-01-14,"Staff","Cloudy","Pasta","Main Course",90,150,"Sunday",1,150
9554,2024-01-14,"Student","Sunny","Veg Thali","Main Course",50,80,"Sunday",1,80
9982,2024-01-14,"Staff","Rainy","Chicken Biryani","Main Course",70,120,"Sunday",1,120
1788,2024-01-15,"Student","Rainy","Fruit Bowl","Healthy",25,50,"Monday",1,50
1848,2024-01-15,"Staff","Sunny","Fruit Bowl","Healthy",25,50,"Monday",1,50
2644,2024-01-15,"Student","Rainy","Veg Thali","Main Course",50,80,"Monday",1,80
2845,2024-01-15,"Staff","Cloudy","Sandwich","Snacks",30,60,"Monday",1,60
2879,2024-01-15,"Staff","Cloudy","Fruit Bowl","Healthy",25,50,"Monday",1,50
3383,2024-01-15,"Staff","Cloudy","Fruit Bowl","Healthy",25,50,"Monday",1,50
3428,2024-01-15,"Staff","Cloudy","Chicken Biryani","Main Course",70,120,"Monday",1,120
3824,2024-01-15,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Monday",1,120
3916,2024-01-15,"Student","Sunny","Sandwich","Snacks",30,60,"Monday",3,180
4949,2024-01-15,"Student","Rainy","Chicken Biryani","Main Course",70,120,"Monday",1,120
5872,2024-01-15,"Student","Cloudy","Chicken Biryani","Main Course",70,120,"Monday",1,120
5959,2024-01-15,"Student","Cloudy","Sandwich","Snacks",30,60,"Monday",2,120
6074,2024-01-15,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Monday",1,120
6552,2024-01-15,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Monday",1,50
6805,2024-01-15,"Staff","Cloudy","Veg Thali","Main Course",50,80,"Monday",1,80
6915,2024-01-15,"Staff","Sunny","Fruit Bowl","Healthy",25,50,"Monday",1,50
7103,2024-01-15,"Student","Cloudy","Pasta","Main Course",90,150,"Monday",1,150
7467,2024-01-15,"Student","Sunny","Tea","Beverages",8,20,"Monday",2,40
7568,2024-01-15,"Student","Rainy","Tea","Beverages",8,20,"Monday",2,40
7752,2024-01-15,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Monday",1,120
8219,2024-01-15,"Student","Sunny","Pasta","Main Course",90,150,"Monday",1,150
8273,2024-01-15,"Student","Cloudy","Fruit Bowl","Healthy",25,50,"Monday",1,50
8832,2024-01-15,"Student","Sunny","Coffee","Beverages",15,40,"Monday",3,120
9917,2024-01-15,"Staff","Sunny","Coffee","Beverages",15,40,"Monday",1,40
58,2024-01-16,"Student","Rainy","Tea","Beverages",8,20,"Tuesday",2,40
175,2024-01-16,"Visitor","Sunny","Chicken Biryani","Main Course",70,120,"Tuesday",1,120
342,2024-01-16,"Student","Rainy","Pasta","Main Course",90,150,"Tuesday",1,150
995,2024-01-16,"Visitor","Cloudy","Fruit Bowl","Healthy",25,50,"Tuesday",1,50
1662,2024-01-16,"Student","Cloudy","Chicken Biryani","Main Course",70,120,"Tuesday",1,120
1699,2024-01-16,"Staff","Rainy","Chicken Biryani","Main Course",70,120,"Tuesday",1,120
1710,2024-01-16,"Student","Rainy","Chicken Biryani","Main Course",70,120,"Tuesday",1,120
2275,2024-01-16,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Tuesday",1,120
2442,2024-01-16,"Student","Rainy","Sandwich","Snacks",30,60,"Tuesday",2,120
2457,2024-01-16,"Student","Rainy","Tea","Beverages",8,20,"Tuesday",3,60
2944,2024-01-16,"Student","Sunny","Tea","Beverages",8,20,"Tuesday",3,60
3125,2024-01-16,"Student","Sunny","Tea","Beverages",8,20,"Tuesday",1,20
3171,2024-01-16,"Student","Cloudy","Pasta","Main Course",90,150,"Tuesday",1,150
3344,2024-01-16,"Student","Sunny","Tea","Beverages",8,20,"Tuesday",1,20
3965,2024-01-16,"Student","Sunny","Veg Thali","Main Course",50,80,"Tuesday",1,80
4406,2024-01-16,"Student","Sunny","Coffee","Beverages",15,40,"Tuesday",2,80
4583,2024-01-16,"Student","Sunny","Sandwich","Snacks",30,60,"Tuesday",3,180
4898,2024-01-16,"Student","Sunny","Coffee","Beverages",15,40,"Tuesday",2,80
5210,2024-01-16,"Student","Sunny","Veg Thali","Main Course",50,80,"Tuesday",1,80
5238,2024-01-16,"Student","Sunny","Tea","Beverages",8,20,"Tuesday",1,20
5693,2024-01-16,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Tuesday",1,50
5876,2024-01-16,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Tuesday",1,50
6217,2024-01-16,"Student","Sunny","Sandwich","Snacks",30,60,"Tuesday",3,180
6319,2024-01-16,"Student","Sunny","Coffee","Beverages",15,40,"Tuesday",3,120
6361,2024-01-16,"Student","Sunny","Pasta","Main Course",90,150,"Tuesday",1,150
6584,2024-01-16,"Student","Rainy","Chicken Biryani","Main Course",70,120,"Tuesday",1,120
6956,2024-01-16,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Tuesday",1,120
6975,2024-01-16,"Staff","Cloudy","Coffee","Beverages",15,40,"Tuesday",3,120
7004,2024-01-16,"Student","Rainy","Pasta","Main Course",90,150,"Tuesday",1,150
7067,2024-01-16,"Student","Cloudy","Veg Thali","Main Course",50,80,"Tuesday",1,80
7192,2024-01-16,"Student","Rainy","Tea","Beverages",8,20,"Tuesday",1,20
7221,2024-01-16,"Student","Sunny","Tea","Beverages",8,20,"Tuesday",1,20
7447,2024-01-16,"Student","Sunny","Tea","Beverages",8,20,"Tuesday",3,60
7681,2024-01-16,"Student","Sunny","Tea","Beverages",8,20,"Tuesday",1,20
8175,2024-01-16,"Student","Sunny","Veg Thali","Main Course",50,80,"Tuesday",1,80
8510,2024-01-16,"Student","Sunny","Veg Thali","Main Course",50,80,"Tuesday",1,80
8583,2024-01-16,"Student","Cloudy","Veg Thali","Main Course",50,80,"Tuesday",1,80
8812,2024-01-16,"Student","Cloudy","Coffee","Beverages",15,40,"Tuesday",1,40
9115,2024-01-16,"Staff","Cloudy","Tea","Beverages",8,20,"Tuesday",1,20
9588,2024-01-16,"Student","Cloudy","Pasta","Main Course",90,150,"Tuesday",1,150
667,2024-01-17,"Student","Cloudy","Sandwich","Snacks",30,60,"Wednesday",4,240
713,2024-01-17,"Visitor","Sunny","Veg Thali","Main Course",50,80,"Wednesday",1,80
720,2024-01-17,"Student","Sunny","Veg Thali","Main Course",50,80,"Wednesday",1,80
833,2024-01-17,"Student","Sunny","Tea","Beverages",8,20,"Wednesday",3,60
985,2024-01-17,"Staff","Sunny","Chicken Biryani","Main Course",70,120,"Wednesday",1,120
1188,2024-01-17,"Student","Sunny","Tea","Beverages",8,20,"Wednesday",2,40
1206,2024-01-17,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Wednesday",1,120
1271,2024-01-17,"Student","Sunny","Coffee","Beverages",15,40,"Wednesday",2,80
1407,2024-01-17,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Wednesday",1,120
1503,2024-01-17,"Student","Rainy","Sandwich","Snacks",30,60,"Wednesday",2,120
2405,2024-01-17,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Wednesday",1,120
2510,2024-01-17,"Student","Cloudy","Veg Thali","Main Course",50,80,"Wednesday",1,80
2732,2024-01-17,"Student","Rainy","Chicken Biryani","Main Course",70,120,"Wednesday",1,120
2867,2024-01-17,"Student","Rainy","Pasta","Main Course",90,150,"Wednesday",1,150
2968,2024-01-17,"Student","Sunny","Pasta","Main Course",90,150,"Wednesday",1,150
3265,2024-01-17,"Visitor","Rainy","Coffee","Beverages",15,40,"Wednesday",1,40
3306,2024-01-17,"Visitor","Rainy","Chicken Biryani","Main Course",70,120,"Wednesday",1,120
3420,2024-01-17,"Student","Sunny","Sandwich","Snacks",30,60,"Wednesday",4,240
3460,2024-01-17,"Student","Sunny","Tea","Beverages",8,20,"Wednesday",2,40
4101,2024-01-17,"Student","Cloudy","Coffee","Beverages",15,40,"Wednesday",2,80
4486,2024-01-17,"Student","Sunny","Veg Thali","Main Course",50,80,"Wednesday",1,80
5087,2024-01-17,"Student","Sunny","Tea","Beverages",8,20,"Wednesday",2,40
5152,2024-01-17,"Staff","Cloudy","Veg Thali","Main Course",50,80,"Wednesday",1,80
5266,2024-01-17,"Staff","Sunny","Tea","Beverages",8,20,"Wednesday",2,40
5905,2024-01-17,"Student","Rainy","Veg Thali","Main Course",50,80,"Wednesday",1,80
6001,2024-01-17,"Staff","Sunny","Tea","Beverages",8,20,"Wednesday",1,20
6386,2024-01-17,"Staff","Cloudy","Tea","Beverages",8,20,"Wednesday",3,60
6649,2024-01-17,"Student","Sunny","Tea","Beverages",8,20,"Wednesday",3,60
6660,2024-01-17,"Staff","Sunny","Coffee","Beverages",15,40,"Wednesday",3,120
6673,2024-01-17,"Student","Sunny","Veg Thali","Main Course",50,80,"Wednesday",1,80
6970,2024-01-17,"Student","Rainy","Pasta","Main Course",90,150,"Wednesday",1,150
7644,2024-01-17,"Student","Sunny","Tea","Beverages",8,20,"Wednesday",2,40
8459,2024-01-17,"Staff","Rainy","Fruit Bowl","Healthy",25,50,"Wednesday",1,50
8868,2024-01-17,"Student","Sunny","Pasta","Main Course",90,150,"Wednesday",1,150
9296,2024-01-17,"Student","Sunny","Tea","Beverages",8,20,"Wednesday",3,60
9883,2024-01-17,"Staff","Sunny","Pasta","Main Course",90,150,"Wednesday",1,150
9902,2024-01-17,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Wednesday",1,120
743,2024-01-18,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Thursday",1,50
778,2024-01-18,"Student","Rainy","Tea","Beverages",8,20,"Thursday",1,20
792,2024-01-18,"Student","Cloudy","Fruit Bowl","Healthy",25,50,"Thursday",1,50
1128,2024-01-18,"Student","Sunny","Coffee","Beverages",15,40,"Thursday",2,80
1138,2024-01-18,"Student","Rainy","Coffee","Beverages",15,40,"Thursday",1,40
1208,2024-01-18,"Student","Cloudy","Fruit Bowl","Healthy",25,50,"Thursday",1,50
2365,2024-01-18,"Staff","Rainy","Pasta","Main Course",90,150,"Thursday",1,150
2382,2024-01-18,"Student","Sunny","Veg Thali","Main Course",50,80,"Thursday",1,80
2462,2024-01-18,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Thursday",1,120
2752,2024-01-18,"Staff","Rainy","Coffee","Beverages",15,40,"Thursday",3,120
2858,2024-01-18,"Visitor","Rainy","Pasta","Main Course",90,150,"Thursday",1,150
2973,2024-01-18,"Student","Sunny","Coffee","Beverages",15,40,"Thursday",1,40
3075,2024-01-18,"Student","Sunny","Veg Thali","Main Course",50,80,"Thursday",1,80
3145,2024-01-18,"Staff","Cloudy","Chicken Biryani","Main Course",70,120,"Thursday",1,120
3758,2024-01-18,"Staff","Cloudy","Chicken Biryani","Main Course",70,120,"Thursday",1,120
4551,2024-01-18,"Visitor","Sunny","Pasta","Main Course",90,150,"Thursday",1,150
4618,2024-01-18,"Student","Rainy","Veg Thali","Main Course",50,80,"Thursday",1,80
4732,2024-01-18,"Student","Cloudy","Pasta","Main Course",90,150,"Thursday",1,150
4831,2024-01-18,"Student","Sunny","Veg Thali","Main Course",50,80,"Thursday",1,80
4845,2024-01-18,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Thursday",1,120
5925,2024-01-18,"Student","Cloudy","Veg Thali","Main Course",50,80,"Thursday",1,80
6537,2024-01-18,"Staff","Sunny","Pasta","Main Course",90,150,"Thursday",1,150
6644,2024-01-18,"Student","Cloudy","Fruit Bowl","Healthy",25,50,"Thursday",1,50
6844,2024-01-18,"Staff","Cloudy","Coffee","Beverages",15,40,"Thursday",3,120
7496,2024-01-18,"Student","Cloudy","Tea","Beverages",8,20,"Thursday",3,60
7560,2024-01-18,"Staff","Sunny","Fruit Bowl","Healthy",25,50,"Thursday",1,50
7728,2024-01-18,"Student","Cloudy","Coffee","Beverages",15,40,"Thursday",1,40
8169,2024-01-18,"Staff","Cloudy","Sandwich","Snacks",30,60,"Thursday",1,60
8628,2024-01-18,"Student","Cloudy","Coffee","Beverages",15,40,"Thursday",1,40
9159,2024-01-18,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Thursday",1,120
9277,2024-01-18,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Thursday",1,120
9452,2024-01-18,"Student","Cloudy","Veg Thali","Main Course",50,80,"Thursday",1,80
9498,2024-01-18,"Staff","Sunny","Tea","Beverages",8,20,"Thursday",3,60
9665,2024-01-18,"Student","Sunny","Coffee","Beverages",15,40,"Thursday",2,80
418,2024-01-19,"Student","Sunny","Tea","Beverages",8,20,"Friday",1,20
591,2024-01-19,"Student","Cloudy","Sandwich","Snacks",30,60,"Friday",3,180
723,2024-01-19,"Staff","Sunny","Veg Thali","Main Course",50,80,"Friday",1,80
1161,2024-01-19,"Student","Cloudy","Tea","Beverages",8,20,"Friday",2,40
1861,2024-01-19,"Student","Sunny","Pasta","Main Course",90,150,"Friday",1,150
2284,2024-01-19,"Student","Cloudy","Sandwich","Snacks",30,60,"Friday",4,240
2310,2024-01-19,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Friday",1,120
2949,2024-01-19,"Student","Cloudy","Coffee","Beverages",15,40,"Friday",1,40
3136,2024-01-19,"Student","Sunny","Tea","Beverages",8,20,"Friday",1,20
3971,2024-01-19,"Student","Cloudy","Sandwich","Snacks",30,60,"Friday",4,240
3976,2024-01-19,"Student","Sunny","Coffee","Beverages",15,40,"Friday",3,120
4916,2024-01-19,"Student","Cloudy","Tea","Beverages",8,20,"Friday",2,40
6040,2024-01-19,"Staff","Rainy","Pasta","Main Course",90,150,"Friday",1,150
6109,2024-01-19,"Staff","Rainy","Fruit Bowl","Healthy",25,50,"Friday",1,50
6456,2024-01-19,"Student","Rainy","Pasta","Main Course",90,150,"Friday",1,150
6473,2024-01-19,"Student","Sunny","Coffee","Beverages",15,40,"Friday",2,80
6544,2024-01-19,"Student","Rainy","Coffee","Beverages",15,40,"Friday",2,80
6652,2024-01-19,"Staff","Sunny","Sandwich","Snacks",30,60,"Friday",1,60
6779,2024-01-19,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Friday",1,120
8541,2024-01-19,"Staff","Rainy","Veg Thali","Main Course",50,80,"Friday",1,80
9537,2024-01-19,"Student","Cloudy","Veg Thali","Main Course",50,80,"Friday",1,80
9770,2024-01-19,"Staff","Sunny","Pasta","Main Course",90,150,"Friday",1,150
149,2024-01-20,"Student","Rainy","Pasta","Main Course",90,150,"Saturday",1,150
553,2024-01-20,"Visitor","Sunny","Tea","Beverages",8,20,"Saturday",2,40
1146,2024-01-20,"Staff","Sunny","Chicken Biryani","Main Course",70,120,"Saturday",1,120
1152,2024-01-20,"Student","Sunny","Veg Thali","Main Course",50,80,"Saturday",1,80
1341,2024-01-20,"Student","Rainy","Pasta","Main Course",90,150,"Saturday",1,150
1426,2024-01-20,"Student","Sunny","Sandwich","Snacks",30,60,"Saturday",3,180
2139,2024-01-20,"Student","Rainy","Fruit Bowl","Healthy",25,50,"Saturday",1,50
2250,2024-01-20,"Student","Rainy","Veg Thali","Main Course",50,80,"Saturday",1,80
2395,2024-01-20,"Student","Cloudy","Pasta","Main Course",90,150,"Saturday",1,150
2850,2024-01-20,"Student","Cloudy","Tea","Beverages",8,20,"Saturday",3,60
3236,2024-01-20,"Staff","Sunny","Fruit Bowl","Healthy",25,50,"Saturday",1,50
3333,2024-01-20,"Staff","Sunny","Veg Thali","Main Course",50,80,"Saturday",1,80
3408,2024-01-20,"Student","Sunny","Veg Thali","Main Course",50,80,"Saturday",1,80
